Source,Target,Weight,Type
"Antithesis","Wisdom",1.0,undirected
"Antithesis","Work",8.0,undirected
"Antithesis","World",11.0,undirected
"Antithesis","Zeus",1.0,undirected
"Arena","Being",1.0,undirected
"Arena","Consciousness",2.0,undirected
"Arena","Content",1.0,undirected
"Arena","Hand",1.0,undirected
"Arena","Hypocrisy",1.0,undirected
"Arena","Judgement",1.0,undirected
"Arena","Knowledge",1.0,undirected
"Arena","Morality",1.0,undirected
"Arena","Reality",1.0,undirected
"Arena","Substance",1.0,undirected
"Arena","Universality",1.0,undirected
"Arena","World",1.0,undirected
"Art","Beauty",1.0,undirected
"Art","Being",3.0,undirected
"Art","Certainty",1.0,undirected
"Art","Character",2.0,undirected
"Art","Comedy",1.0,undirected
"Art","Conception",1.0,undirected
"Art","Consciousness",10.0,undirected
"Art","Content",1.0,undirected
"Art","Cult",5.0,undirected
"Art","Customs",2.0,undirected
"Art","Depth",2.0,undirected
"Art","Enjoyment",1.0,undirected
"Art","Essence",5.0,undirected
"Art","Existence",6.0,undirected
"Art","Expression",1.0,undirected
"Art","Extreme",1.0,undirected
"Art","Fate",2.0,undirected
"Art","Forms",7.0,undirected
"Art","Genesis",1.0,undirected
"Art","God",9.0,undirected
"Art","Hand",2.0,undirected
"Art","Happiness",1.0,undirected
"Art","Individuality",4.0,undirected
"Art","Law",1.0,undirected
"Art","Life",3.0,undirected
"Art","Matter",1.0,undirected
"Art","Moment",1.0,undirected
"Art","Movement",2.0,undirected
"Art","Nation",5.0,undirected
"Art","Nothingness",1.0,undirected
"Art","Notion",5.0,undirected
"Art","Object",1.0,undirected
"Art","Oracle",1.0,undirected
"Art","Order",1.0,undirected
"Art","Otherness",1.0,undirected
"Art","Pathos",1.0,undirected
"Art","Philosophy",1.0,undirected
"Art","Positive",1.0,undirected
"Art","Principle",1.0,undirected
"Art","Purity",1.0,undirected
"Art","Reflection",1.0,undirected
"Art","Religion",14.0,undirected
"Art","Self-conscious",1.0,undirected
"Art","Shape",9.0,undirected
"Art","Simplicity",1.0,undirected
"Art","Soul",1.0,undirected
"Art","Spirit",16.0,undirected
"Art","Subject",2.0,undirected
"Art","Substance",7.0,undirected
"Art","Time",1.0,undirected
"Art","Understanding",1.0,undirected
"Art","Unity",2.0,undirected
"Art","Universality",1.0,undirected
"Art","Utterance",3.0,undirected
"Art","Work",16.0,undirected
"Art","World",4.0,undirected
"Artificer","Being",3.0,undirected
"Artificer","Consciousness",5.0,undirected
"Artificer","Content",1.0,undirected
"Artificer","Essence",1.0,undirected
"Artificer","Existence",3.0,undirected
"Artificer","Forms",8.0,undirected
"Artificer","Hand",4.0,undirected
"Artificer","Knowing",1.0,undirected
"Artificer","Life",4.0,undirected
"Artificer","Object",3.0,undirected
"Artificer","Pantheism",1.0,undirected
"Artificer","Reality",1.0,undirected
"Artificer","Self-conscious",3.0,undirected
"Artificer","Shape",6.0,undirected
"Artificer","Spirit",8.0,undirected
"Artificer","Time",1.0,undirected
"Artificer","Understanding",1.0,undirected
"Artificer","Work",5.0,undirected
"Atoms","Consciousness",1.0,undirected
"Atoms","Content",1.0,undirected
"Atoms","Death",1.0,undirected
"Atoms","Idea",1.0,undirected
"Atoms","Individuality",2.0,undirected
"Atoms","Monarch",1.0,undirected
"Atoms","Movement",1.0,undirected
"Atoms","Multiplicity",1.0,undirected
"Atoms","Multitude",1.0,undirected
"Atoms","Nature",2.0,undirected
"Atoms","Negation",1.0,undirected
"Atoms","Pantheism",1.0,undirected
"Atoms","Religion",1.0,undirected
"Atoms","Spirit",1.0,undirected
"Atoms","Subsistence",1.0,undirected
"Atoms","Substance",1.0,undirected
"Atoms","Time",1.0,undirected
"Atoms","Unity",1.0,undirected
"Authority","Being",4.0,undirected
"Authority","Certainty",3.0,undirected
"Authority","Character",1.0,undirected
"Authority","Consciousness",10.0,undirected
"Authority","Content",2.0,undirected
"Authority","Contradiction",1.0,undirected
"Authority","Conviction",4.0,undirected
"Authority","Darkness",1.0,undirected
"Authority","Duty",4.0,undirected
"Authority","Enlightenment",3.0,undirected
"Authority","Essence",2.0,undirected
"Authority","Existence",1.0,undirected
"Authority","Faith",4.0,undirected
"Authority","Forms",1.0,undirected
"Authority","Freedom",2.0,undirected
"Authority","Government",2.0,undirected
"Authority","Honour",1.0,undirected
"Authority","Individuality",4.0,undirected
"Authority","Knowing",1.0,undirected
"Authority","Law",10.0,undirected
"Authority","Moment",2.0,undirected
"Authority","Nature",2.0,undirected
"Authority","Notion",1.0,undirected
"Authority","Order",2.0,undirected
"Authority","Ordinance",2.0,undirected
"Authority","Parents",1.0,undirected
"Authority","Perversion",1.0,undirected
"Authority","Power",7.0,undirected
"Authority","Reality",5.0,undirected
"Authority","Scepticism",1.0,undirected
"Authority","Science",1.0,undirected
"Authority","Spirit",1.0,undirected
"Authority","Substance",2.0,undirected
"Authority","Trust",1.0,undirected
"Authority","Understanding",1.0,undirected
"Authority","Unity",1.0,undirected
"Authority","World",1.0,undirected
"Beauty","Being",2.0,undirected
"Beauty","Comedy",2.0,undirected
"Beauty","Confession",1.0,undirected
"Beauty","Consciousness",3.0,undirected
"Beauty","Content",1.0,undirected
"Beauty","Death",1.0,undirected
"Beauty","Essence",1.0,undirected
"Beauty","Existence",1.0,undirected
"Beauty","Hero",1.0,undirected
"Beauty","Individuality",2.0,undirected
"Beauty","Knowledge",1.0,undirected
"Beauty","Life",3.0,undirected
"Beauty","Notion",1.0,undirected
"Beauty","Soul",1.0,undirected
"Beauty","Spirit",2.0,undirected
"Beauty","Understanding",1.0,undirected
"Beauty","Utterance",1.0,undirected
"Beauty","Wickedness",1.0,undirected
"Beauty","Work",1.0,undirected
"Beauty","World",1.0,undirected
"Being","Blood",1.0,undirected
"Being","bondsman",5.0,undirected
"Being","Brother",4.0,undirected
"Being","Certainty",103.0,undirected
"Being","Character",42.0,undirected
"Being","Children",2.0,undirected
"Being","Cognition",8.0,undirected
"Being","Cohesion",1.0,undirected
"Being","Comedy",3.0,undirected
"Being","Commandment",3.0,undirected
"Being","Communion",3.0,undirected
"Being","Community",21.0,undirected
"Being","Concealment",5.0,undirected
"Being","Conception",3.0,undirected
"Being","Confession",1.0,undirected
"Being","Consciousness",668.0,undirected
"Being","Contemplation",1.0,undirected
"Being","Content",119.0,undirected
"Being","Contingency",7.0,undirected
"Being","Continuity",2.0,undirected
"Being","Contradiction",12.0,undirected
"Being","Conviction",8.0,undirected
"Being","Cowardice",5.0,undirected
"Being","Crime",2.0,undirected
"Being","Criterion",3.0,undirected
"Being","Cult",8.0,undirected
"Being","Culture",10.0,undirected
"Being","Customs",7.0,undirected
"Being","Darkness",2.0,undirected
"Being","Daughter",1.0,undirected
"Being","Death",18.0,undirected
"Being","Depth",3.0,undirected
"Being","Derangement",1.0,undirected
"Being","Desire",9.0,undirected
"Being","Destruction",5.0,undirected
"Being","Determinatenesses",4.0,undirected
"Being","Determinations",15.0,undirected
"Being","Devotion",4.0,undirected
"Being","Differentiation",5.0,undirected
"Being","Discipline",4.0,undirected
"Being","Disparity",7.0,undirected
"Being","Dissemblance",2.0,undirected
"Being","Dissolution",4.0,undirected
"Being","Diversity",4.0,undirected
"Being","Duality",3.0,undirected
"Being","Duty",52.0,undirected
"Being","Electricity",4.0,undirected
"Being","Elimination",2.0,undirected
"Being","Emptiness",6.0,undirected
"Being","Enjoyment",17.0,undirected
"Being","Enlightenment",34.0,undirected
"Being","Equilibrium",6.0,undirected
"Being","Essence",170.0,undirected
"Being","Evil",18.0,undirected
"Being","Existence",175.0,undirected
"Being","Experience",15.0,undirected
"Being","Expression",26.0,undirected
"Being","Externality",6.0,undirected
"Being","Externalization",13.0,undirected
"Being","Extreme",18.0,undirected
"Being","Faith",63.0,undirected
"Being","Fate",8.0,undirected
"Being","Fear",7.0,undirected
"Being","Force",37.0,undirected
"Being","Forms",183.0,undirected
"Being","Freedom",31.0,undirected
"Being","Genesis",1.0,undirected
"Being","Glory",1.0,undirected
"Being","God",30.0,undirected
"Being","Government",4.0,undirected
"Being","Grace",2.0,undirected
"Being","Grave",1.0,undirected
"Being","Gravity",1.0,undirected
"Being","Hand",68.0,undirected
"Being","Happiness",6.0,undirected
"Being","Hero",1.0,undirected
"Being","History",3.0,undirected
"Being","Honour",7.0,undirected
"Being","Hope",1.0,undirected
"Being","Hypocrisy",3.0,undirected
"Being","Idea",21.0,undirected
"Being","Idealism",2.0,undirected
"Being","Identity",25.0,undirected
"Being","Immediacy",56.0,undirected
"Being","Independence",23.0,undirected
"Being","Individuality",94.0,undirected
"Being","Infinitude",1.0,undirected
"Being","Infinity",4.0,undirected
"Being","Instrument",6.0,undirected
"Being","Intention",10.0,undirected
"Being","Interfusion",6.0,undirected
"Being","Inwardness",5.0,undirected
"Being","Irritability",2.0,undirected
"Being","Isolation",3.0,undirected
"Being","Judgement",12.0,undirected
"Being","Kingdom",2.0,undirected
"Being","Knowing",53.0,undirected
"Being","Knowledge",64.0,undirected
"Being","Labour",2.0,undirected
"Being","Law",76.0,undirected
"Being","Lawgiver",4.0,undirected
"Being","Life",45.0,undirected
"Being","Lord",2.0,undirected
"Being","Lordship",2.0,undirected
"Being","Manifold",10.0,undirected
"Being","Mask",2.0,undirected
"Being","Matter",31.0,undirected
"Being","Meal",1.0,undirected
"Being","Mediation",15.0,undirected
"Being","Medium",15.0,undirected
"Being","Mind",9.0,undirected
"Being","Moment",193.0,undirected
"Being","Monarch",2.0,undirected
"Being","Morality",37.0,undirected
"Being","Motion",4.0,undirected
"Being","Movement",87.0,undirected
"Being","Multiplicity",4.0,undirected
"Being","Multitude",1.0,undirected
"Being","Mystery",1.0,undirected
"Being","Nation",5.0,undirected
"Being","Nature",128.0,undirected
"Being","Negation",19.0,undirected
"Being","Negativity",32.0,undirected
"Being","Nothingness",9.0,undirected
"Being","Notion",169.0,undirected
"Being","Nullity",2.0,undirected
"Being","Object",176.0,undirected
"Being","Observation",21.0,undirected
"Being","Observer",9.0,undirected
"Being","Oneness",4.0,undirected
"Being","Order",22.0,undirected
"Being","Ordinance",2.0,undirected
"Being","Organism",21.0,undirected
"Being","Otherness",23.0,undirected
"Being","Pantheism",1.0,undirected
"Being","Parents",1.0,undirected
"Being","Parties",1.0,undirected
"Being","Pathos",4.0,undirected
"Being","Perception",25.0,undirected
"Being","Perversion",5.0,undirected
"Being","Philosophy",5.0,undirected
"Being","Physiognomy",2.0,undirected
"Being","picture",2.0,undirected
"Being","Plurality",3.0,undirected
"Being","Positive",36.0,undirected
"Being","Possession",10.0,undirected
"Being","Power",50.0,undirected
"Being","Principle",29.0,undirected
"Being","Property",19.0,undirected
"Being","Psychology",2.0,undirected
"Being","Punishment",3.0,undirected
"Being","Purity",6.0,undirected
"Being","Purposiveness",2.0,undirected
"Being","Quality",9.0,undirected
"Being","Reality",144.0,undirected
"Being","Reason",80.0,undirected
"Being","Rebellion",1.0,undirected
"Being","Recognition",5.0,undirected
"Being","Reflection",15.0,undirected
"Being","Rejection",2.0,undirected
"Being","Relationship",22.0,undirected
"Being","Religion",23.0,undirected
"Being","Remoteness",2.0,undirected
"Being","Renunciation",3.0,undirected
"Being","Reproduction",1.0,undirected
"Being","Responsibility",4.0,undirected
"Being","Revolution",1.0,undirected
"Being","Rightness",1.0,undirected
"Being","Sacrifice",6.0,undirected
"Being","Satisfaction",11.0,undirected
"Being","Scepticism",5.0,undirected
"Being","Science",15.0,undirected
"Being","Self-conscious",41.0,undirected
"Being","selfhood",3.0,undirected
"Being","Sense",32.0,undirected
"Being","Sense-knowledge",2.0,undirected
"Being","Sensibility",3.0,undirected
"Being","Sensuousness",3.0,undirected
"Being","Shape",53.0,undirected
"Being","Sidedness",6.0,undirected
"Being","Simplicity",25.0,undirected
"Being","Singleness",12.0,undirected
"Being","Sister",3.0,undirected
"Being","Skull",4.0,undirected
"Being","Soliciting",7.0,undirected
"Being","Soul",15.0,undirected
"Being","Species",6.0,undirected
"Being","Spirit",204.0,undirected
"Being","Stoicism",6.0,undirected
"Being","Struggle",6.0,undirected
"Being","Subject",31.0,undirected
"Being","Subsistence",9.0,undirected
"Being","Substance",113.0,undirected
"Being","Substantiality",5.0,undirected
"Being","Sun",3.0,undirected
"Being","Superiority",1.0,undirected
"Being","Supersensible",5.0,undirected
"Being","Supersession",6.0,undirected
"Being","Syllogism",6.0,undirected
"Being","Tautology",1.0,undirected
"Being","Terror",1.0,undirected
"Being","Thinghood",11.0,undirected
"Being","Time",100.0,undirected
"Being","Totality",4.0,undirected
"Being","Tragedy",1.0,undirected
"Being","Transition",8.0,undirected
"Being","Triumph",1.0,undirected
"Being","Trust",6.0,undirected
"Being","Uncertainty",2.0,undirected
"Being","Unchangeable",18.0,undirected
"Being","Unchangeableness",4.0,undirected
"Being","Unconscious",13.0,undirected
"Being","Understanding",32.0,undirected
"Being","Union",1.0,undirected
"Being","Unity",131.0,undirected
"Being","Universality",55.0,undirected
"Being","Unreality",4.0,undirected
"Being","Utility",7.0,undirected
"Being","Utterance",4.0,undirected
"Being","Vacuum",2.0,undirected
"Being","Velocity",1.0,undirected
"Being","Violence",1.0,undirected
"Being","Virtue",15.0,undirected
"Being","Welfare",1.0,undirected
"Being","Wisdom",4.0,undirected
"Being","Work",38.0,undirected
"Being","World",115.0,undirected
"Being","Worship",3.0,undirected
"Being","Zeus",4.0,undirected
"Blood","Brother",3.0,undirected
"Blood","Consciousness",3.0,undirected
"Blood","Desire",2.0,undirected
"Blood","Equilibrium",3.0,undirected
"Blood","Essence",3.0,undirected
"Blood","Forms",2.0,undirected
"Blood","God",1.0,undirected
"Blood","Identity",1.0,undirected
"Blood","Individuality",1.0,undirected
"Blood","Infinity",1.0,undirected
"Blood","Law",2.0,undirected
"Blood","Life",3.0,undirected
"Blood","Mystery",2.0,undirected
"Blood","Notion",1.0,undirected
"Blood","Object",1.0,undirected
"Blood","Power",1.0,undirected
"Blood","Reality",1.0,undirected
"Blood","Relationship",2.0,undirected
"Blood","Self-conscious",1.0,undirected
"Blood","Sister",4.0,undirected
"Blood","Soul",1.0,undirected
"Blood","Spirit",1.0,undirected
"Blood","Substance",1.0,undirected
"Blood","Supersession",1.0,undirected
"Blood","Work",1.0,undirected
"Blood","World",3.0,undirected
"bondsman","Certainty",1.0,undirected
"bondsman","Character",1.0,undirected
"bondsman","Consciousness",25.0,undirected
"bondsman","Desire",4.0,undirected
"bondsman","Dissolution",1.0,undirected
"bondsman","Duality",1.0,undirected
"bondsman","Enjoyment",5.0,undirected
"bondsman","Existence",4.0,undirected
"bondsman","Externality",1.0,undirected
"bondsman","Fear",4.0,undirected
"bondsman","Forms",1.0,undirected
"bondsman","Independence",7.0,undirected
"bondsman","Instrument",4.0,undirected
"bondsman","Labour",1.0,undirected
"bondsman","Lordship",2.0,undirected
"bondsman","Moment",7.0,undirected
"bondsman","Nature",2.0,undirected
"bondsman","Negativity",3.0,undirected
"bondsman","Notion",3.0,undirected
"bondsman","Object",5.0,undirected
"bondsman","Otherness",3.0,undirected
"bondsman","Perception",1.0,undirected
"bondsman","Power",1.0,undirected
"bondsman","Recognition",4.0,undirected
"bondsman","Relationship",8.0,undirected
"bondsman","Scepticism",1.0,undirected
"bondsman","Shape",1.0,undirected
"bondsman","Spirit",1.0,undirected
"bondsman","Stoicism",1.0,undirected
"bondsman","Struggle",1.0,undirected
"bondsman","Thinghood",3.0,undirected
"bondsman","Time",2.0,undirected
"bondsman","Understanding",1.0,undirected
"bondsman","Wisdom",1.0,undirected
"bondsman","Work",3.0,undirected
"Brother","Children",2.0,undirected
"Brother","Community",2.0,undirected
"Brother","Consciousness",2.0,undirected
"Brother","Content",1.0,undirected
"Brother","Desire",3.0,undirected
"Brother","Destruction",1.0,undirected
"Brother","Duty",4.0,undirected
"Brother","Equilibrium",3.0,undirected
"Brother","Forms",2.0,undirected
"Brother","Identity",1.0,undirected
"Brother","Individuality",3.0,undirected
"Brother","Knowing",1.0,undirected
"Brother","Law",1.0,undirected
